relation_id,subject_ku_id,object_ku_id,predicate,time,role,scope,origin,status,source_id,source_span,source_file,note
rel-0679,units/works/ferri-laparelli-altarpiece,units/persons/ciro-ferri,created_by,,,,book,formal,haskell-1980-rev-ed,lines 507–508; print pp. 13,02-sources/02-Markdown/01_CHP-1.md,本章明确祭坛画由费里为拉帕雷利制作。
rel-0680,units/works/ferri-sant-agnese-cupola,units/persons/ciro-ferri,created_by,,,,book,formal,haskell-1980-rev-ed,lines 437–450; print pp. 12,02-sources/02-Markdown/01_CHP-1.md,Ferri 的穹顶装饰工程；四年是约定工期。
rel-0681,units/works/ferri-sant-agnese-cupola,units/persons/giovanni-battista-pamphilj-aldobrandini,commissioned_by,1670-09-11,合同签订／委托方,穹顶壁画工程，不将合同误配为教皇英诺森十世个人委托,external,formal,,1670年9月11日合同段；身份由Doria Pamphilj家族传记核对,https://www.treccani.it/enciclopedia/ciro-ferri_(Dizionario-Biografico)/,Treccani将1670年9月11日合同的G. B. Pamphili明确为合同对象；此人依生卒与家族传承核定为1648–1709年的长子，不是教皇英诺森十世。
rel-0682,units/works/ferri-sant-agnese-cupola,units/families/pamphili-family,commissioned_by,1670,负责委托的家族,Sant’Agnese in Agone穹顶壁画工程,book,formal,haskell-1980-rev-ed,lines 437–441; print pp. 12,02-sources/02-Markdown/01_CHP-1.md,原书明确称Pamfili家族对该穹顶委托负有责任；与个人合同签订者分层记录。
rel-0683,units/works/ferri-sant-agnese-cupola,units/places/sant-agnese-piazza-navona,located_at,,,,book,formal,haskell-1980-rev-ed,lines 437–450; print pp. 12,02-sources/02-Markdown/01_CHP-1.md,工程位于 Piazza Navona 的 S. Agnese。
rel-0684,units/works/ferri-sant-agnese-modello,units/persons/ciro-ferri,created_by,,,,book,formal,haskell-1980-rev-ed,lines 437–440; print pp. 12,02-sources/02-Markdown/01_CHP-1.md,1670年合同要求费里提交彩色稿并按批准方案施工。
rel-0685,units/works/ferri-sant-agnese-modello,units/persons/giovanni-battista-pamphilj-aldobrandini,commissioned_by,1670-09-11,合同委托方,穹顶工程合同要求提交彩色modello；未辨明其对应的具体存世实物,external,formal,,1670年9月11日合同段；与原书 lines 437–440 对读,https://www.treccani.it/enciclopedia/ciro-ferri_(Dizionario-Biografico)/,DBI称1670年穹顶壁画合同与G. B. Pamphili订立；原书说明该合同要求提交彩色稿。此边指合同要求的预备稿阶段，不指向一件已辨明的存世稿本。
rel-0686,units/works/fortune-salvator-rosa,units/institutions/marlborough-fine-art-ltd,supplied_by,,本书复制图像供片者,《赞助人与画家》图版24的复制图像；不表示作品创作者、所有者或保管者,book,formal,haskell-1980-rev-ed,PDF13；印刷xvi；图片来源；lines 166–166,02-sources/01-book/CHP-0Cover.pdf,
rel-0687,units/works/francesco-algarotti,units/persons/francesco-algarotti,has_subject,,肖像人物,图版48d；作者原书明确Anonymous,book,formal,haskell-1980-rev-ed,lines 126–126; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0688,units/works/francesco-algarotti,units/institutions/museo-correr,held_by,本书所述时点,书中保管机构,图版48d；作者原书明确Anonymous,book,formal,haskell-1980-rev-ed,lines 126–126; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0689,units/works/francesco-algarotti,units/places/venice,located_at,本书所述时点,书中所在城市,图版48d；作者原书明确Anonymous,book,formal,haskell-1980-rev-ed,lines 126–126; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0690,units/works/francesco-fanelli-charles-i,units/persons/francesco-fanelli,created_by,,原书署名作者,图版27a；私人收藏署名只支持书中保管语境，不核定当前产权,book,formal,haskell-1980-rev-ed,lines 80–80; 章前：图版目录；印刷页xiii,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0691,units/works/francesco-fanelli-charles-i,units/persons/charles-i,has_subject,,肖像人物,图版27a；私人收藏署名只支持书中保管语境，不核定当前产权,book,formal,haskell-1980-rev-ed,lines 80–80; 章前：图版目录；印刷页xiii,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0692,units/works/francesco-fanelli-charles-i,units/persons/daphne-ionides,held_by,1980年版所记的收藏状态,书中私人收藏者,图版27a；私人收藏署名只支持书中保管语境，不核定当前产权,book,formal,haskell-1980-rev-ed,lines 80–80; 章前：图版目录；印刷页xiii,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0693,units/works/francesco-fanelli-charles-i,units/places/london,located_at,1980年版所记的收藏状态,书中所在城市,图版27a；私人收藏署名只支持书中保管语境，不核定当前产权,book,formal,haskell-1980-rev-ed,lines 80–80; 章前：图版目录；印刷页xiii,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0694,units/works/francesco-fanelli-charles-i,units/institutions/victoria-and-albert-museum,held_by,1999年入藏至当前目录状态,现藏／保管机构,V&A对象目录对应的Fanelli查理一世胸像；不将收藏保管等同法律产权,external,formal,src-df3ba7e8af4d8c30,"Object record: accessionNumber A.3-1999, creditLine, galleryLocations; API record modified 2025-04-08",https://collections.vam.ac.uk/item/O11798/,
rel-0695,units/works/francesco-guardi-view-of-john-strange-s-villa-at-paese-near-treviso,units/persons/francesco-guardi,created_by,,画家,原书对应图版所列制作责任；原设计与刻版分别保留角色,book,formal,haskell-1980-rev-ed,lines 148–149; 章前：图版目录；印刷页xvi,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0696,units/works/francesco-guardi-view-of-john-strange-s-villa-at-paese-near-treviso,units/places/london,located_at,本书所述时点,书中私人收藏地点,原书目录位置；不外推现藏或画中地点,book,formal,haskell-1980-rev-ed,lines 148–149; 章前：图版目录；印刷页xvi,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0697,units/works/francesco-guardi-view-of-john-strange-s-villa-at-paese-near-treviso,units/places/paese,has_subject,,画中地点,画中别墅位于Paese近Treviso；不将近邻城市写成别墅地址,book,formal,haskell-1980-rev-ed,lines 148–149; 章前：图版目录；印刷页xvi,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0698,units/works/francesco-guardi-view-of-john-strange-s-villa-at-paese-near-treviso,units/places/villa-loredan-paese,has_subject,,画中建筑,书中图版64所称John Strange在Paese的乡间住宅；不配对某一具体馆藏画作,external,formal,src-a0c3955754a07226,lines 104–105,https://www.nationalgallery.org.uk/paintings/francesco-guardi-villa-del-timpano-arcuato-at-paese,
rel-0699,units/works/francesco-maggiotto-portraits-of-doges-1778,units/persons/francesco-maggiotto,created_by,1778,创作者,1778年绘制的168幅油画铜板肖像组；不包括后续两幅Manin肖像的独立创作者判断,external,formal,src-6629a59f168227a1,lines 46–47,https://www.treccani.it/enciclopedia/pinelli_(Dizionario-Biografico)/,
rel-0700,units/works/francesco-maggiotto-portraits-of-doges-1778,units/persons/maffeo-pinelli,commissioned_by,1778,委托方／收藏者,168幅初始肖像组；委托事实不延伸到1791年补入的两幅肖像,external,formal,src-6629a59f168227a1,"lines 46–47, 67–68",https://www.treccani.it/enciclopedia/pinelli_(Dizionario-Biografico)/,
rel-0701,units/works/francesco-maggiotto-portraits-of-doges-1778,units/families/pisani-di-santo-stefano,acquired_by,1787,购买者家族支系,1787年售出的整个168幅肖像组；不表示此后永久或当前所有权,external,formal,src-6629a59f168227a1,lines 46–47,https://www.treccani.it/enciclopedia/pinelli_(Dizionario-Biografico)/,
rel-0702,units/works/francesco-petrucci-grand-prince-ferdinand-of-tuscany,units/persons/francesco-petrucci,created_by,,原书署名作者,图版36a；Grand Prince称号不改写为Grand Duke,book,formal,haskell-1980-rev-ed,lines 101–101; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0703,units/works/francesco-petrucci-grand-prince-ferdinand-of-tuscany,units/persons/ferdinand-grand-prince-tuscany,has_subject,,大公子肖像人物,图版36a；Grand Prince称号不改写为Grand Duke,book,formal,haskell-1980-rev-ed,lines 101–101; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0704,units/works/g-m-crespi-detail-from-fair-at-poggio-a-caiano,units/persons/giuseppe-maria-crespi,created_by,,所据画作作者,图版37b所据画作，书中仅复制局部；不将局部复制品当另件乌菲齐藏品,book,formal,haskell-1980-rev-ed,lines 104–104; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0705,units/works/g-m-crespi-detail-from-fair-at-poggio-a-caiano,units/places/poggio-a-caiano,has_subject,,画作描绘地点,图版37b所据画作，书中仅复制局部；不将局部复制品当另件乌菲齐藏品,book,formal,haskell-1980-rev-ed,lines 104–104; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0706,units/works/g-m-crespi-detail-from-fair-at-poggio-a-caiano,units/institutions/uffizi-gallery,held_by,本书所述时点,所据原画保管机构,图版37b所据画作，书中仅复制局部；不将局部复制品当另件乌菲齐藏品,book,formal,haskell-1980-rev-ed,lines 104–104; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0707,units/works/g-m-crespi-detail-from-fair-at-poggio-a-caiano,units/places/florence,located_at,本书所述时点,书中原画所在城市,图版37b所据画作，书中仅复制局部；不将局部复制品当另件乌菲齐藏品,book,formal,haskell-1980-rev-ed,lines 104–104; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0708,units/works/g-m-crespi-girl-at-her-toilet,units/persons/giuseppe-maria-crespi,created_by,,原书署名作者,图版36b／37a各自原书行段；两件作品分别保存,book,formal,haskell-1980-rev-ed,lines 102–102; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0709,units/works/g-m-crespi-girl-at-her-toilet,units/institutions/uffizi-gallery,held_by,本书所述时点,书中保管机构,图版36b／37a各自原书行段；两件作品分别保存,book,formal,haskell-1980-rev-ed,lines 102–102; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0710,units/works/g-m-crespi-girl-at-her-toilet,units/places/florence,located_at,本书所述时点,书中所在城市,图版36b／37a各自原书行段；两件作品分别保存,book,formal,haskell-1980-rev-ed,lines 102–102; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0711,units/works/g-m-crespi-jupiter-handed-over-by-cybele-to-the-corybantes-to-be-fed,units/persons/giuseppe-maria-crespi,created_by,1728–1729,画家,Stuttgart inv.3294,external,formal,src-d3e98bc7f1bc6ddb,AUTHOR、Dating；Stuttgart inv.3294,https://catalogo.fondazionezeri.unibo.it/entry/work/121785/Crespi%20Giuseppe%20Maria%20%28Spagnoletto%29%2C%20Educazione%20di%20Giove,
rel-0712,units/works/g-m-crespi-jupiter-handed-over-by-cybele-to-the-corybantes-to-be-fed,units/persons/stefano-conti,commissioned_by,1728–1729,委托人,Stuttgart的Giove tra i coribanti,external,formal,src-0ebafb3ebde8cb77,Giove tra i coribanti专段,https://www.treccani.it/enciclopedia/crespi-giuseppe-maria-detto-lo-spagnolo_(Dizionario-Biografico)/,
rel-0713,units/works/g-m-crespi-jupiter-handed-over-by-cybele-to-the-corybantes-to-be-fed,units/institutions/staatsgalerie-stuttgart,held_by,,,目录最后已知保管机构；不推定取得年,external,formal,src-d3e98bc7f1bc6ddb,LOCATIONS：Last known、inv.3294,https://catalogo.fondazionezeri.unibo.it/entry/work/121785/Crespi%20Giuseppe%20Maria%20%28Spagnoletto%29%2C%20Educazione%20di%20Giove,
rel-0714,units/works/g-m-crespi-jupiter-handed-over-by-cybele-to-the-corybantes-to-be-fed,units/institutions/colnaghi,handled_by,1976–1977,经手画廊,Stuttgart inv.3294的市场经手记录,external,formal,src-d3e98bc7f1bc6ddb,"Previous location：Colnaghi, Londra, 1976–1977",https://catalogo.fondazionezeri.unibo.it/entry/work/121785/Crespi%20Giuseppe%20Maria%20%28Spagnoletto%29%2C%20Educazione%20di%20Giove,
rel-0715,units/works/g-m-crespi-the-painter-s-family,units/persons/giuseppe-maria-crespi,created_by,,原书署名作者,图版36b／37a各自原书行段；两件作品分别保存,book,formal,haskell-1980-rev-ed,lines 103–103; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0716,units/works/g-m-crespi-the-painter-s-family,units/institutions/uffizi-gallery,held_by,本书所述时点,书中保管机构,图版36b／37a各自原书行段；两件作品分别保存,book,formal,haskell-1980-rev-ed,lines 103–103; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0717,units/works/g-m-crespi-the-painter-s-family,units/places/florence,located_at,本书所述时点,书中所在城市,图版36b／37a各自原书行段；两件作品分别保存,book,formal,haskell-1980-rev-ed,lines 103–103; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-0718,units/works/g-volpato-mourners-at-tomb-of-francesco-algarotti-in-pisa,units/persons/g-volpato,created_by,1769,蚀刻与雕版制作者,1769版画图式；本书具体印本未定,external,formal,src-a06ab511c67aedf6,Artwork Details与作品说明：51.501.2843，Volpato、Bianconi及Camposanto,https://www.metmuseum.org/art/collection/search/335623,
rel-0719,units/works/g-volpato-mourners-at-tomb-of-francesco-algarotti-in-pisa,units/persons/carlo-bianconi,created_by,1769版画所据绘图,原绘图作者,版画依据的绘图责任，区别墓本体的设计／建造,external,formal,src-a06ab511c67aedf6,Artwork Details与作品说明：51.501.2843，Volpato、Bianconi及Camposanto,https://www.metmuseum.org/art/collection/search/335623,
rel-0720,units/works/g-volpato-mourners-at-tomb-of-francesco-algarotti-in-pisa,units/persons/francesco-algarotti,has_subject,,纪念对象,图版60图像内容；不将比萨解释为版画印本所在地,book,formal,haskell-1980-rev-ed,lines 138–138; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md,
